turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,value,location_value_1,location_value_2,snip_value,snip_value_prices,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_value,mattext_link,mattext_link/_text,mattext_link/_title,moreactions_content,moreactions_link,moreactions_link/_text,moreactions_link/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=6e2efbccd66b6406&fccid=1fce991815ffeb37","Senior Developer","Senior Developer","Square Root","","","","-","","","","","","Austin, TX","","","","","","","","We depend on our senior developers to be highly collaborative within the engineering group as well as with product managers and data scientists, so that Square...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Square-Root-l-Austin,-TX-jobs.html","Square Root jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Developer&l1=Austin%2C+TX","Senior Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Square-Root?fromjk=6e2efbccd66b6406&from=serp-more&campaignid=serp-more&jcid=eba62354b8f18b77","Square Root","","Related forums: Square Root","http://www.indeed.com/forum/cmp/Square-Root.html","Square Root","","2"
"http://www.indeed.com/rc/clk?jk=c434b4fbe7b9f234&fccid=93132cabbe6571a5","Conservation Biologist, Gulf Restoration Program","Conservation Biologist, Gulf Restoration Program","Ocean Conservancy","","","","-","","","","","","Austin, TX 78701","(Downtown area)","","","","","","","Strong data management and project management skills required. Training and experience with statistical analyses and presentation of data....","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Ocean-Conservancy-l-Austin,-TX-jobs.html","Ocean Conservancy jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Conservation+Biologist&l1=Austin%2C+TX","Conservation Biologist salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Ocean-Conservancy.html","OCEAN CONSERVANCY","","","","","","2"
"http://www.indeed.com/rc/clk?jk=20a5687cf0aa0ee7&fccid=cf4c744760f4998e","Network Systems Engineer II - Austin, TX","Network Systems Engineer II - Austin, TX","CDK Global","http://www.indeed.com/cmp/Cdk-Global?from=SERP&campaignid=serp-linkcompanyname&fromjk=20a5687cf0aa0ee7&jcid=c4f5e238ec297fa5","CDK Global","","-","http://www.indeed.com/cmp/Cdk-Global/reviews?jcid=c4f5e238ec297fa5","67 reviews","Cdk Global reviews","67","-","Austin, TX","","","","","","","","From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....","","24 days ago - save job - email - more...","24","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cdk-Global-l-Austin,-TX-jobs.html","CDK Global jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Network+System+Engineer&l1=Austin%2C+TX","Network System Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Cdk-Global?fromjk=20a5687cf0aa0ee7&from=serp-more&campaignid=serp-more&jcid=c4f5e238ec297fa5","Cdk Global","","Related forums: CDK Global","http://www.indeed.com/forum/cmp/Cdk-Global.html","CDK Global","","2"
"http://www.indeed.com/cmp/Agile-Enterprise-Solutions-Inc/jobs/Senior-Regulatory-Affair-Associate-ec1fb63a1f781a63?r=1&fccid=c502d05667133e6e","Senior Regulatory Affairs Associate","Senior Regulatory Affairs Associate","Agile Enterprise Solutions","","","","-","","","","","","Austin, TX","","","","","","","","Able to work on complex problems in which analysis of situations or data requires an in-depth evaluation of various factors. Hi,....","Easily apply","7 days ago - save job - email - more...","7","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Agile-Enterprise-Solutions-l-Austin,-TX-jobs.html","Agile Enterprise Solutions jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Regulatory+Affair+Associate&l1=Austin%2C+TX","Senior Regulatory Affair Associate salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Agile-Enterprise-Solutions-Inc-2.html","Agile Enterprise Solutions Inc","","","","","","2"
"http://www.indeed.com/rc/clk?jk=6c00c718e3666305&fccid=cf4c744760f4998e","VP of Sales - Data Services","VP of Sales - Data Services","CDK Global","http://www.indeed.com/cmp/Cdk-Global?from=SERP&campaignid=serp-linkcompanyname&fromjk=6c00c718e3666305&jcid=c4f5e238ec297fa5","CDK Global","","-","http://www.indeed.com/cmp/Cdk-Global/reviews?jcid=c4f5e238ec297fa5","67 reviews","Cdk Global reviews","67","-","Austin, TX","","","","","","","","From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....","","23 days ago - save job - email - more...","23","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cdk-Global-l-Austin,-TX-jobs.html","CDK Global jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=VP+Sales&l1=Austin%2C+TX","VP Sales salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Cdk-Global?fromjk=6c00c718e3666305&from=serp-more&campaignid=serp-more&jcid=c4f5e238ec297fa5","Cdk Global","","Related forums: CDK Global","http://www.indeed.com/forum/cmp/Cdk-Global.html","CDK Global","","2"
"http://www.indeed.com/rc/clk?jk=ac9897bb0f478106&fccid=cf4c744760f4998e","Business Security Officer","Business Security Officer","CDK Global","http://www.indeed.com/cmp/Cdk-Global?from=SERP&campaignid=serp-linkcompanyname&fromjk=ac9897bb0f478106&jcid=c4f5e238ec297fa5","CDK Global","","-","http://www.indeed.com/cmp/Cdk-Global/reviews?jcid=c4f5e238ec297fa5","67 reviews","Cdk Global reviews","67","-","Austin, TX","","","","","","","","From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....","","12 days ago - save job - email - more...","12","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cdk-Global-l-Austin,-TX-jobs.html","CDK Global jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Business+Security+Officer&l1=Austin%2C+TX","Business Security Officer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Cdk-Global?fromjk=ac9897bb0f478106&from=serp-more&campaignid=serp-more&jcid=c4f5e238ec297fa5","Cdk Global","","Related forums: CDK Global","http://www.indeed.com/forum/cmp/Cdk-Global.html","CDK Global","","2"
"http://www.indeed.com/rc/clk?jk=c4592cc34b1de4f7&fccid=7a4ce97f311c7c39","Hosted Services Production Operations Senior System Administ...","Hosted Services Production Operations Senior System Administrator - 300","Alcatel-Lucent","http://www.indeed.com/cmp/Alcatel?from=SERP&campaignid=serp-linkcompanyname&fromjk=c4592cc34b1de4f7&jcid=52d00cd5699bf5ca","Alcatel-Lucent","","-","http://www.indeed.com/cmp/Alcatel/reviews?jcid=52d00cd5699bf5ca","630 reviews","Alcatel-lucent reviews","630","-","Austin, TX","","","","","","","","Data Warehouse and ETL Administration. Familiarity with RDBMS databases (preferably Oracle), Reporting and data analysis....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Alcatel-lucent&l=Austin,+TX","Alcatel-Lucent jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Hosted+Service+Production+Operation+Senior+System+Administrator&l1=Austin%2C+TX","Hosted Service Production Operation Senior System Administrator salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Alcatel?fromjk=c4592cc34b1de4f7&from=serp-more&campaignid=serp-more&jcid=52d00cd5699bf5ca","Alcatel-lucent","","Related forums: Alcatel","http://www.indeed.com/forum/cmp/Alcatel.html","Alcatel","","2"
"http://www.indeed.com/rc/clk?jk=a13f8c2aa0fdc509&fccid=cf4c744760f4998e","Software Engineer IV","Software Engineer IV","CDK Global","http://www.indeed.com/cmp/Cdk-Global?from=SERP&campaignid=serp-linkcompanyname&fromjk=a13f8c2aa0fdc509&jcid=c4f5e238ec297fa5","CDK Global","","-","http://www.indeed.com/cmp/Cdk-Global/reviews?jcid=c4f5e238ec297fa5","67 reviews","Cdk Global reviews","67","-","Austin, TX","","","","","","","","The Data Services Software Engineer will act as an engineer for internal and external facing automotive data applications that provide data access services to...","","8 days ago - save job - email - more...","8","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cdk-Global-l-Austin,-TX-jobs.html","CDK Global jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Software+Engineer&l1=Austin%2C+TX","Software Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Cdk-Global?fromjk=a13f8c2aa0fdc509&from=serp-more&campaignid=serp-more&jcid=c4f5e238ec297fa5","Cdk Global","","Related forums: CDK Global","http://www.indeed.com/forum/cmp/Cdk-Global.html","CDK Global","","2"
"http://www.indeed.com/rc/clk?jk=009b43fc3187ae6a&fccid=de71a49b535e21cb","Senior IT Analyst Relations Professional","Senior IT Analyst Relations Professional","IBM","http://www.indeed.com/cmp/IBM?from=SERP&campaignid=serp-linkcompanyname&fromjk=009b43fc3187ae6a&jcid=de71a49b535e21cb","IBM","","-","http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb","11,292 reviews","IBM reviews","11292","-","Austin, TX","","","","","","","","Knowledge of trends in and capabilities for the data scientist and the BI market in general. 3+ Analytics portfolio experience required with special emphasis on...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-IBM-l-Austin,-TX-jobs.html","IBM jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+IT+Analyst+Relation+Professional&l1=Austin%2C+TX","Senior IT Analyst Relation Professional salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/IBM?fromjk=009b43fc3187ae6a&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb","IBM","","Related forums: IBM","http://www.indeed.com/forum/cmp/IBM.html","IBM","","2"
"http://www.indeed.com/rc/clk?jk=4068ca5afc5b30b7&fccid=a4ef73f14c8cec6f","Senior Software Engineer – Science Team","Senior Software Engineer – Science Team","Zilliant","","","","-","","","","","","Austin, TX 78704","(South Lamar-South Congress area)","","","","","","","Experience developing high performing software components with large data sets and a strong understanding of algorithmic complexity....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Zilliant-l-Austin,-TX-jobs.html","Zilliant jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Software+Engineer+Science+Team&l1=Austin%2C+TX","Senior Software Engineer Science Team salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Zilliant?fromjk=4068ca5afc5b30b7&from=serp-more&campaignid=serp-more&jcid=a4ef73f14c8cec6f","Zilliant","","Related forums: Zilliant","http://www.indeed.com/forum/cmp/Zilliant.html","Zilliant","","2"
"http://www.indeed.com/rc/clk?jk=a954aaddcfdd2b7e&fccid=36bb9fab1eeb83a2","Implementation Engineer","Implementation Engineer","Continuum","http://www.indeed.com/cmp/Continuum?from=SERP&campaignid=serp-linkcompanyname&fromjk=a954aaddcfdd2b7e&jcid=36bb9fab1eeb83a2","Continuum","","-","http://www.indeed.com/cmp/Continuum/reviews?jcid=36bb9fab1eeb83a2","19 reviews","Continuum reviews","19","-","Austin, TX","","","","","","","","Continuum has built a data analysis and application deployment platform that enables data scientists, quants, engineers and other domain experts to understand...","","2 days ago - save job - email - more...","2","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Continuum-l-Austin,-TX-jobs.html","Continuum jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Implementation+Engineer&l1=Austin%2C+TX","Implementation Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Continuum?fromjk=a954aaddcfdd2b7e&from=serp-more&campaignid=serp-more&jcid=36bb9fab1eeb83a2","Continuum","","Related forums: Continuum","http://www.indeed.com/forum/cmp/Continuum.html","Continuum","","2"
"http://www.indeed.com/cmp/Rank-and-Style/jobs/Full-Stack-Web-Developer-f95046b6edc41b9b?r=1&fccid=488447e561845fbc","Full Stack Web Developer","Full Stack Web Developer","Rank and Style","","","","-","","","","","","Austin, TX","","","","","","","","Work with our data scientist on our in-house ranking algorithm. You love data and know how to handle it. Build tools that analyze data to make the quality...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Austin%2C+TX&limit=100&radius=25&start=100#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Rank-Style-l-Austin,-TX-jobs.html","Rank and Style jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Full+Stack+Web+Developer&l1=Austin%2C+TX","Full Stack Web Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Rank-and-Style?fromjk=f95046b6edc41b9b&from=serp-more&campaignid=serp-more&jcid=fd517e0f0182bf00","Rank and Style","","Related forums: Rank and Style","http://www.indeed.com/forum/cmp/Rank-and-Style.html","Rank and Style","","2"
